draw_index,memory_dies_per_stack,stacks_per_accelerator,accelerator_package_demand,demanded_stacks,good_stacks,platform_qualified_stacks,customer_allocated_stacks,hbm_package_equivalents,packages_supported,supplier.sk-hynix.customer_allocated_stacks,supplier.micron.customer_allocated_stacks,supplier.samsung.customer_allocated_stacks
17910,8.0,8.0,406446.1238507976,3251568.9908063808,6251837.327484022,4976638.4562004395,2229962.4738737564,278745.30923421955,278745.30923421955,1127695.0251808455,761459.6677793706,340807.7809135403
17911,8.0,8.0,476040.5081161031,3808324.064928825,5884802.441421125,4443155.79153204,1977254.9255356109,247156.86569195136,247156.86569195136,797672.377348367,985065.56231685,194516.9858703938
17912,8.0,8.0,436215.588415976,3489724.707327808,6024013.2008585,4820173.968238458,2223049.3188313316,277881.16485391645,277881.16485391645,1097061.5646464129,970878.8587044311,155108.8954804874
17913,8.0,8.0,395067.3549950329,3160538.839960263,7727381.72638653,5874883.005790775,2902729.8716745316,362841.23395931645,362841.23395931645,1426132.5415889667,1264290.6678231466,212306.66226241845
17914,8.0,8.0,432294.9850306194,3458359.8802449554,6570041.788874011,5071920.1919825785,2134764.6849539205,266845.58561924007,266845.58561924007,1267876.5361061548,696560.1819521782,170327.96689558742
17915,8.0,8.0,473274.5874241271,3786196.6993930168,6595013.841206775,5309356.689946326,2505534.967351139,313191.8709188924,313191.8709188924,1305316.302097527,1033274.0846489732,166944.5806046389
17916,8.0,8.0,364601.71940693015,2916813.755255441,6855243.175051188,5324947.267551045,2655838.992232759,331979.8740290949,331979.8740290949,1553184.4918183947,897989.301641835,204665.19877252914
17917,8.0,8.0,378470.88199012517,3027767.0559210014,5737843.8890173165,4370444.8550944775,1789655.1641594032,223706.8955199254,223706.8955199254,970821.1418838738,633377.694123564,185456.3281519653
17918,8.0,8.0,424365.87951362703,3394927.0361090163,6766723.671210365,5372277.345790527,2385907.8470051656,298238.4808756457,298238.4808756457,1321543.1207366572,840457.6766169387,223907.04965156966
17919,8.0,8.0,409899.4488563001,3279195.5908504007,6914928.559863441,5456802.939375274,2481153.537773196,310144.1922216495,310144.1922216495,1198820.1747202694,970415.3151439592,311918.0479089675
17920,8.0,8.0,322575.5287111441,2580604.229689153,6361892.4913575705,4733636.037993396,2075676.2023914678,259459.52529893347,259459.52529893347,1085989.5311279043,829353.1133331091,160333.55793045435
17921,8.0,8.0,443944.9610961075,3551559.68876886,6105476.016671622,4927802.143785182,2015994.6399794375,251999.32999742968,251999.32999742968,746814.639831618,851932.3181393989,417247.6820084206
17922,8.0,8.0,411722.99481619673,3293783.958529574,6824123.650722947,5595193.708213745,2235164.74085139,279395.5926064238,279395.5926064238,848461.4246427665,1025498.0556307908,361205.26057783293
17923,8.0,8.0,471818.80124248326,3774550.409939866,7076592.870502121,5687836.682045773,2625972.9588497495,328246.6198562187,328246.6198562187,1333718.492279951,1032662.7646209076,259591.70194889116
17924,8.0,8.0,400172.8961835483,3201383.1694683866,6842926.243883774,5520502.248105051,2198310.175071741,274788.7718839676,274788.7718839676,1085209.4973054319,854146.5833667772,258954.0943995321
17925,8.0,8.0,459683.6335103613,3677469.0680828905,6770373.882867366,5336026.022784506,2364145.2093453617,295518.1511681702,295518.1511681702,1118801.690093636,929783.1642974997,315560.3549542261
17926,8.0,8.0,434109.1307099326,3472873.0456794607,7274382.836105321,5526964.008137981,2521858.25496494,315232.2818706175,315232.2818706175,1268915.0511454986,1067807.1789266092,185136.02489283177
17927,8.0,8.0,423533.6583621847,3388269.2668974777,6934839.313117243,5012311.976469917,2321581.316852297,290197.66460653715,290197.66460653715,1358750.8471069,844503.3387814796,118327.13096391744
17928,8.0,8.0,334096.60874502885,2672772.869960231,7318330.548426824,5710981.607234434,2401981.8934298493,300247.73667873116,300247.73667873116,1130933.0591146322,1002478.7264787146,268570.10783650243
17929,8.0,8.0,464545.9381747328,3716367.5053978623,7673509.6490096785,5875336.337570605,2773982.015220087,346747.7519025109,346747.7519025109,1467041.652189525,914064.8613172835,392875.5017132783
17930,8.0,8.0,323280.9374312233,2586247.4994497863,7904649.759637969,5676240.477600109,2795273.324332985,349409.16554162314,323280.9374312233,1308822.53471614,1094672.088449948,391778.7011668969
17931,8.0,8.0,329381.7127030236,2635053.7016241886,7049263.019865675,5045692.274427305,2520957.3643676913,315119.6705459614,315119.6705459614,1377048.2697603342,934175.8593109655,209733.2352963917
17932,8.0,8.0,394327.7453110226,3154621.962488181,6498781.701338076,4662846.999329558,2108491.7684976105,263561.4710622013,263561.4710622013,1228646.6931559644,712920.6905197302,166924.38482191594
17933,8.0,8.0,406842.1714960589,3254737.371968471,7772065.259898373,5972734.535010575,2643641.840165971,330455.23002074636,330455.23002074636,1630803.0230523366,701630.8025094196,311208.01460421475
17934,8.0,8.0,419546.41278163006,3356371.3022530405,7037386.533765243,5554013.438276401,2441163.851843531,305145.48148044135,305145.48148044135,1412185.1099858345,777715.667965049,251263.07389264708
17935,8.0,8.0,391653.76576917607,3133230.1261534085,6137615.964390085,4664761.333271844,2094440.2495509293,261805.03119386616,261805.03119386616,1113616.4549676692,816555.4485047346,164268.34607852565
17936,8.0,8.0,396161.8535586711,3169294.8284693686,6425935.0073699765,5163166.604465567,2252753.92393913,281594.2404923912,281594.2404923912,1257412.177696234,771678.4452900289,223663.30095286673
17937,8.0,8.0,318997.6292896543,2551981.0343172345,6120852.335235748,4720084.50977697,1971054.784026931,246381.84800336638,246381.84800336638,881533.5233217468,716819.4081625707,372701.8525426134
17938,8.0,8.0,333007.4675196599,2664059.740157279,6721140.394805633,5455820.159173055,2503473.3878727076,312934.17348408845,312934.17348408845,1166777.960940263,1016586.3113893507,320109.1155430937
17939,8.0,8.0,367184.34526561364,2937474.762124909,6522642.5063222665,5062687.363105884,2224367.719357115,278045.9649196394,278045.9649196394,1027400.929664943,1003603.1131603782,193363.6765317939
17940,8.0,8.0,386605.631413688,3092845.051309504,7070538.76405938,5713515.12487045,2307470.0237668687,288433.7529708586,288433.7529708586,1134642.7273998132,896890.581101506,275936.7152655493
17941,8.0,8.0,375058.1057919047,3000464.8463352374,6254758.341566414,4771566.129342575,2107317.6117966976,263414.7014745872,263414.7014745872,1070740.1819454355,807285.5882756888,229291.84157557317
17942,8.0,8.0,452814.5055104443,3622516.0440835543,6397125.953029526,4964066.577286777,2337953.765368586,292244.22067107324,292244.22067107324,1058107.5553694556,1047820.7792606232,232025.4307385072
17943,8.0,8.0,434614.0448960825,3476912.35916866,6697569.178540813,5104178.638335569,2666004.832696773,333250.60408709664,333250.60408709664,1473756.4013033763,982441.3703084906,209807.0610849063
17944,8.0,8.0,408763.5014465938,3270108.0115727503,6453786.032247936,4993620.730911042,2273021.0222544153,284127.6277818019,284127.6277818019,895478.018381907,1137227.346143612,240315.6577288965
17945,8.0,8.0,367113.5533101408,2936908.4264811263,6190126.021607657,4787803.268916731,2270440.1369525245,283805.01711906557,283805.01711906557,1069437.4875781555,1033511.917444546,167490.73192982326
17946,8.0,8.0,395224.06376801117,3161792.5101440893,6674774.536661044,5294752.41182328,2411408.7302515544,301426.0912814443,301426.0912814443,1324407.4944813023,900360.8626263485,186640.3731439036
17947,8.0,8.0,369140.1011297045,2953120.809037636,7066888.394159335,4987060.2834453015,2311421.983511598,288927.74793894973,288927.74793894973,1178257.8070082115,890987.6653812436,242176.51112214275
17948,8.0,8.0,332378.5097666867,2659028.0781334937,6981450.472814482,5513223.975943351,2418119.28815606,302264.9110195075,302264.9110195075,1286272.2534685784,862442.7675096827,269404.2671777987
17949,8.0,8.0,400320.66147454747,3202565.2917963797,6648440.690180653,5219453.46398405,2369131.0175466337,296141.3771933292,296141.3771933292,1355686.2926018983,881298.3096377668,132146.4153069686
17950,8.0,8.0,438909.9705877147,3511279.7647017175,6812781.020802387,5453091.23553337,2102389.176439637,262798.6470549546,262798.6470549546,1047203.5156018515,776077.1583130814,279108.50252470403
17951,8.0,8.0,423930.72452420543,3391445.7961936435,6366805.231283225,4835952.07526208,2234993.454401769,279374.18180022115,279374.18180022115,1337844.4653713973,746583.6501881913,150565.3388421806
17952,8.0,8.0,456136.18153742683,3649089.4522994147,7074741.2814535275,5229358.079330599,2277362.323039289,284670.29037991114,284670.29037991114,1262907.2185892996,894647.207786156,119807.89666383337
17953,8.0,8.0,421964.3564926208,3375714.851940966,6866953.261108147,5459173.38978453,2263567.399106627,282945.92488832836,282945.92488832836,1173692.3537167727,882398.5820712621,207476.46331859226
17954,8.0,8.0,455922.98462980316,3647383.8770384253,6742712.570140085,5107979.466361636,2333768.823353269,291721.10291915864,291721.10291915864,1456404.4596786734,726642.2694371273,150722.09423746858
17955,8.0,8.0,356037.8083813914,2848302.467051131,6997245.9534234125,5429647.129259574,2252242.1783397663,281530.2722924708,281530.2722924708,1176239.3816777354,836634.6437463441,239368.1529156868
17956,8.0,8.0,305698.8261013703,2445590.608810962,6554531.173477209,5245191.993430471,2400380.8329148814,300047.6041143602,300047.6041143602,1182421.640291836,927364.7400822006,290594.4525408446
17957,8.0,8.0,309500.02851133014,2476000.228090641,5950183.577663586,4520673.382904768,2061184.3554940864,257648.0444367608,257648.0444367608,804316.3697041182,961352.1976072876,295515.7881826806
17958,8.0,8.0,350754.2971199226,2806034.3769593807,6977222.1619629385,5581403.628766985,2461881.6835062983,307735.2104382873,307735.2104382873,1212104.018283377,1087690.1910906264,162087.47413229517
17959,8.0,8.0,349883.53806482884,2799068.3045186307,5877844.649123706,4629257.6516013015,1916518.965702692,239564.8707128365,239564.8707128365,831539.7733860746,848229.5019370384,236749.6903795791
17960,8.0,8.0,444299.4870681935,3554395.896545548,5777341.267363256,4505400.787878208,1905056.8798722909,238132.10998403636,238132.10998403636,841880.5434173454,777039.3261068105,286137.0103481351
17961,8.0,8.0,444540.0104951044,3556320.0839608354,6002028.538797457,4756630.241223112,2140115.422966323,267514.42787079036,267514.42787079036,950247.6938227578,933522.5767632636,256345.1523803016
17962,8.0,8.0,371255.1629338818,2970041.3034710544,6603051.354000873,5257940.78835735,2468671.0244599283,308583.87805749103,308583.87805749103,1043199.5547333972,978354.0102339438,447117.4594925874
17963,8.0,8.0,398147.6367387565,3185181.093910052,6393854.840403631,4900245.062042461,2306829.8844827544,288353.7355603443,288353.7355603443,1317526.6116959453,799227.2451645583,190076.0276222506
17964,8.0,8.0,334563.7981880836,2676510.3855046686,6724237.462368194,5341603.538235799,2627580.5409672186,328447.5676209023,328447.5676209023,1450349.51560483,949739.3441826034,227491.68117978497
17965,8.0,8.0,319122.9159028526,2552983.327222821,5969200.010782739,4278951.063725742,1834306.9531425764,229288.36914282205,229288.36914282205,830800.2266447821,854092.3387665398,149414.38773125454
17966,8.0,8.0,456417.7220108044,3651341.776086435,6745771.074394157,5282006.780026709,2586570.163584502,323321.27044806274,323321.27044806274,1052131.3284761014,1297856.0318967653,236582.80321163542
17967,8.0,8.0,367896.2869046547,2943170.2952372376,6565436.936688402,5421296.239835167,2489796.827582273,311224.60344778415,311224.60344778415,1236025.4683041712,1038283.8344102104,215487.52486789165
17968,8.0,8.0,415716.30329910794,3325730.4263928635,6641867.476261023,4939419.458529672,2142487.2160974024,267810.9020121753,267810.9020121753,926956.763210217,981989.439237229,233541.0136499565
17969,8.0,8.0,406970.6247482243,3255764.997985794,6109742.789732162,4536512.355247779,2113017.9216686394,264127.2402085799,264127.2402085799,1190433.2419626282,694195.1867675041,228389.49293850735
17970,8.0,8.0,432048.13329673756,3456385.0663739005,7431008.689541897,5574573.833244773,2680556.0123358793,335069.5015419849,335069.5015419849,1612343.6279623236,921882.0071291578,146330.3772443979
17971,8.0,8.0,393826.093414384,3150608.747315072,6610878.417967385,5214510.640032463,2017962.0182479925,252245.25228099906,252245.25228099906,1051870.1098688974,809823.1781047549,156268.73027434034
17972,8.0,8.0,326194.18552227877,2609553.48417823,6567430.678182845,4933439.051433497,2260696.871902695,282587.10898783687,282587.10898783687,971619.989366649,1027189.5090352773,261887.3735007686
17973,8.0,8.0,384595.9998140857,3076767.9985126858,6441787.48633365,5113671.076542754,2104212.5654543666,263026.5706817958,263026.5706817958,796172.0060823214,1116894.3646876332,191146.194684412
17974,8.0,8.0,403051.0060855306,3224408.048684245,7083648.438958369,5617015.543844167,2630820.5721542696,328852.5715192837,328852.5715192837,1290224.1035447468,1019019.9436465926,321576.52496293024
17975,8.0,8.0,349999.2910897304,2799994.328717843,6500500.7306842245,5032749.124324532,1998475.2537526446,249809.40671908058,249809.40671908058,990431.9786773484,831516.6074258788,176526.66764941762
17976,8.0,8.0,431746.2766682978,3453970.2133463826,7049492.158315551,5514074.778955385,2447104.1831347356,305888.02289184195,305888.02289184195,1400757.1810895437,868490.6319603414,177856.37008485055
17977,8.0,8.0,393614.26658925676,3148914.132714054,6175959.296915854,4707737.0171110565,2021459.8544474677,252682.48180593346,252682.48180593346,812707.6674953321,879644.0927480375,329108.09420409816
17978,8.0,8.0,446580.9848038433,3572647.8784307465,6433497.227006855,5171728.515831064,2312696.0199767305,289087.0024970913,289087.0024970913,1164806.1394260915,948455.6485537343,199434.2319969049
17979,8.0,8.0,344292.2041389692,2754337.6331117535,6743141.208004455,5378075.376440748,2284145.2036375226,285518.15045469033,285518.15045469033,1242561.697253179,893028.2172609257,148555.28912341798
17980,8.0,8.0,432782.5576638655,3462260.461310924,5997765.769331458,4435465.917669119,2034657.3789625238,254332.17237031547,254332.17237031547,1103220.3806904515,696602.4735900514,234834.52468202097
17981,8.0,8.0,459564.96549247595,3676519.7239398076,6378561.765278818,5198215.975820538,2622584.893980509,327823.11174756364,327823.11174756364,1369905.0725284074,1087129.2418754108,165550.5795766908
17982,8.0,8.0,413925.17855992564,3311401.428479405,6440642.640084332,5208863.89139574,2264097.7629950317,283012.22037437896,283012.22037437896,1206805.5477532782,834137.9496049643,223154.26563678897
17983,8.0,8.0,349167.18772966164,2793337.501837293,6092387.789449428,5150789.113356023,2190005.1107015056,273750.6388376882,273750.6388376882,1157086.8196273223,810498.5920046297,222419.69906955352
17984,8.0,8.0,398285.6094498094,3186284.8755984753,6231256.347067434,4506202.486603464,2072054.7376607244,259006.84220759055,259006.84220759055,824119.2059790455,1064757.1553392068,183178.37634247213
17985,8.0,8.0,391883.66747159476,3135069.339772758,6860348.375863684,5052815.78129817,2379240.999460001,297405.1249325001,297405.1249325001,1067395.9751176639,1022233.5765876813,289611.447754656
17986,8.0,8.0,409029.0205565855,3272232.164452684,6845222.748668817,5074855.289664486,2296718.470980145,287089.80887251813,287089.80887251813,1258973.6628404541,764027.6542239219,273717.1539157687
17987,8.0,8.0,387789.8212498097,3102318.5699984776,5700962.865659519,4557190.279417055,2096603.1402957032,262075.3925369629,262075.3925369629,1083228.396205449,857812.3759300772,155562.36816017708
17988,8.0,8.0,376273.69564835064,3010189.565186805,6137534.664964195,4824946.741941147,2295400.400506511,286925.05006331386,286925.05006331386,1132108.8528420234,967845.039388611,195446.50827587637
17989,8.0,8.0,393770.9625053824,3150167.7000430594,6840211.960584614,5094725.605715973,2258596.664745651,282324.5830932064,282324.5830932064,1164813.1047300876,879587.3378767564,214196.22213880735
17990,8.0,8.0,373130.2421709349,2985041.9373674793,5740338.62847028,4269509.0284930365,2107657.075793642,263457.13447420526,263457.13447420526,1008598.5264498239,851436.081423029,247622.46792078947
17991,8.0,8.0,416224.0789576106,3329792.6316608847,6240190.40145861,4664800.822955032,2029681.7626050166,253710.22032562707,253710.22032562707,1012835.6604374256,776028.9396645152,240817.1625030758
17992,8.0,8.0,309312.08611742046,2474496.6889393637,5934448.198439502,4398055.714061719,2094927.6543054846,261865.95678818558,261865.95678818558,832637.2725808863,998364.535400454,263925.8463241444
17993,8.0,8.0,357867.5076452625,2862940.0611621,6971745.635026991,5510642.295480472,2328805.4484470943,291100.6810558868,291100.6810558868,1399266.0392704227,662139.5712676333,267399.83790903806
17994,8.0,8.0,441480.5642904085,3531844.514323268,5825099.114459651,4554376.573788949,1962872.4439312157,245359.05549140196,245359.05549140196,918187.8019220927,830877.0118968969,213807.63011222606
17995,8.0,8.0,408398.8241454875,3267190.5931639,6400262.123224609,4951751.367054479,2423784.643973422,302973.0804966777,302973.0804966777,1038904.4412946693,1111824.6198164173,273055.58286233497
17996,8.0,8.0,473884.46929965116,3791075.7543972093,6233658.7122764345,4859051.858385731,2228928.538226234,278616.0672782792,278616.0672782792,1224192.7900153266,842694.7365316886,162041.01167921876
17997,8.0,8.0,491095.10066095734,3928760.8052876587,7218031.671560549,5515309.933434741,2170010.5162467966,271251.3145308496,271251.3145308496,1111419.5933386025,793414.1665692723,265176.7563389221
17998,8.0,8.0,395453.05055413506,3163624.4044330805,7277435.033692595,5563626.243646887,2637878.2240159176,329734.7780019897,329734.7780019897,1484899.266191563,899582.2752888991,253396.68253545536
17999,8.0,8.0,372093.17315561726,2976745.385244938,6901565.3333380455,5398549.720097897,2528849.933517937,316106.24168974214,316106.24168974214,1376440.8898807531,799987.9192492019,352421.1243879819
18000,8.0,8.0,342514.90273298795,2740119.2218639036,6363784.093598545,4961450.407138247,2069480.4318920067,258685.05398650083,258685.05398650083,1012456.342266132,858369.4453011837,198654.64432469083
18001,8.0,8.0,364686.9573354074,2917495.658683259,6928429.385931006,5009446.752192089,2263666.769276948,282958.3461596185,282958.3461596185,1230856.401378522,772092.5627585799,260717.8051398466
18002,8.0,8.0,466585.12158242427,3732680.972659394,6866085.489254127,5213242.423080751,2377672.976997772,297209.1221247215,297209.1221247215,921841.4590984407,1201562.4532981743,254269.0646011571
18003,8.0,8.0,401157.1926602428,3209257.5412819423,6496039.428470493,4942155.44616265,2337265.1653349814,292158.1456668727,292158.1456668727,1294518.9818968608,725692.9674978154,317053.21594030526
18004,8.0,8.0,435612.0533359617,3484896.4266876937,7000825.465015611,5498427.9959972575,2428108.570587768,303513.571323471,303513.571323471,1046533.4946989873,1193061.2344874262,188513.8414013546
18005,8.0,8.0,369257.49037891696,2954059.9230313357,6495761.201747324,5098382.626969079,2223428.6212682407,277928.5776585301,277928.5776585301,967491.9263996733,1015469.667842245,240467.02702632267
18006,8.0,8.0,441118.2473266827,3528945.9786134614,6378556.033199736,4968704.743899431,2163033.823945735,270379.2279932169,270379.2279932169,1316547.1190821321,669816.200384128,176670.50447947482
18007,8.0,8.0,326742.62711539725,2613941.016923178,6349776.99538907,4925700.718651779,2142782.181723531,267847.77271544136,267847.77271544136,1353235.2163920898,588210.7990871234,201336.16624431775
18008,8.0,8.0,385649.11922870664,3085192.953829653,6956866.769309078,5450555.640357744,2564168.4658288606,320521.0582286076,320521.0582286076,1371415.1539289944,954653.9114523791,238099.40044748696
18009,8.0,8.0,399137.28890478885,3193098.3112383108,6508159.549807947,5055477.895934324,2305426.927018183,288178.36587727285,288178.36587727285,1185862.5373872824,956926.5841827932,162637.80544810716
18010,8.0,8.0,350725.70385133603,2805805.6308106882,6762132.960232745,5186079.031444331,2255975.5132948356,281996.93916185445,281996.93916185445,1215829.5909791247,797726.5783319507,242419.3439837604
18011,8.0,8.0,406501.543088254,3252012.344706032,6108665.317240335,4746705.163951931,2092951.735428126,261618.96692851576,261618.96692851576,1022252.5257972055,919772.6762666763,150926.5333642444
18012,8.0,8.0,401733.9092040873,3213871.273632698,7265907.214898998,5654185.527974404,2521707.02088267,315213.37761033373,315213.37761033373,1136532.1764686205,1025642.0940570208,359532.7503570284
18013,8.0,8.0,385566.6967584996,3084533.574067997,6610238.726431941,4839562.487005536,2120250.489017748,265031.3111272185,265031.3111272185,910071.4197025766,890549.0705113595,319629.99880381173
18014,8.0,8.0,384060.49410241435,3072483.952819315,6384424.4650296215,5197863.084118047,2418346.6783735524,302293.33479669405,302293.33479669405,1061852.0110195035,1119090.401117185,237404.26623686388
18015,8.0,8.0,433106.3855669047,3464851.0845352374,6074037.474999798,4430153.959964915,1985546.7640053928,248193.3455006741,248193.3455006741,1001628.3444628988,728087.3358744003,255831.0836680936
18016,8.0,8.0,376936.7819884809,3015494.255907847,6825602.250426432,5266585.148855023,2419543.773058589,302442.97163232364,302442.97163232364,1343800.369969105,745492.7751618953,330250.62792758865
18017,8.0,8.0,357609.7186251859,2860877.749001487,6412030.9206692595,5115614.07265356,2385857.4457472465,298232.1807184058,298232.1807184058,1441806.7695448932,711101.3835908447,232949.29261150857
18018,8.0,8.0,396045.3515099879,3168362.812079903,7563230.2486811895,5943184.758799484,2698439.675979943,337304.9594974929,337304.9594974929,1386135.4503164466,1025963.2053713985,286341.0202920978
18019,8.0,8.0,393832.70390081115,3150661.631206489,6244230.182751022,4808773.553658793,1999953.0856039296,249994.1357004912,249994.1357004912,960631.576367678,796107.6144292627,243213.89480698877
18020,8.0,8.0,483254.545713421,3866036.365707368,7492558.151046572,5754688.276146807,2838487.3239751277,354810.91549689096,354810.91549689096,1355097.1761475678,1339747.8485926436,143642.29923491637
18021,8.0,8.0,369731.6754041436,2957853.4032331486,7350188.073022958,5796400.569680862,2528034.156296809,316004.26953710115,316004.26953710115,1384508.6127850574,896982.7377564284,246542.80575532318
18022,8.0,8.0,419169.76260124304,3353358.1008099443,7086723.10954519,5481822.108839669,2361793.382843264,295224.172855408,295224.172855408,1290105.2420919817,852995.1070805723,218693.03367071005
18023,8.0,8.0,392870.9466902882,3142967.5735223056,7399867.322492449,5757357.541430311,2536519.5752369575,317064.9469046197,317064.9469046197,1465496.9755951203,899803.9557386978,171218.64390313934
18024,8.0,8.0,378956.97638894746,3031655.8111115796,5912159.244648635,4737601.794854828,2064852.044529761,258106.50556622012,258106.50556622012,940460.8709649172,905059.8820562792,219331.2915085644
18025,8.0,8.0,378537.32296752045,3028298.5837401636,6918314.159333356,5113411.741496834,1940557.7037831962,242569.71297289952,242569.71297289952,864155.1958202815,792435.3392040833,283967.1687588314
18026,8.0,8.0,417930.2225699823,3343441.7805598583,7412805.547927866,5629164.358476071,2485835.910243795,310729.48878047435,310729.48878047435,1383029.5698460245,842057.0648412069,260749.2755565633
18027,8.0,8.0,343509.13297472143,2748073.0637977715,6118209.785456132,4650569.5063757,1874454.6803088225,234306.83503860282,234306.83503860282,844565.3081473437,813797.9471670486,216091.42499443036
18028,8.0,8.0,330333.2207865106,2642665.766292085,7102356.789740166,5441854.65011858,2562981.935003267,320372.7418754084,320372.7418754084,1239049.7096936593,1187002.4382371958,136929.7870724119
18029,8.0,8.0,389941.8276517226,3119534.6212137807,6110697.731404639,4626104.550501629,1974086.2604006734,246760.78255008417,246760.78255008417,979453.8009816905,797790.470076214,196841.9893427689
18030,8.0,8.0,303656.661122257,2429253.288978056,6798562.003076508,5146869.427825292,2094977.0748963922,261872.13436204902,261872.13436204902,1228832.7836838474,686009.5887904499,180134.7024220949
18031,8.0,8.0,385033.2674181271,3080266.139345017,7087166.849932371,5033411.251841462,2029690.7827848005,253711.34784810006,253711.34784810006,811139.246248326,1014782.5292130193,203769.00732345515
18032,8.0,8.0,450301.4935406026,3602411.948324821,6089693.202152342,4555877.939207669,2158538.877172176,269817.359646522,269817.359646522,1165067.1889113267,828581.8198743953,164889.86838645407
18033,8.0,8.0,347593.5465926263,2780748.3727410105,7188989.193168478,5423793.181473497,2431708.83789587,303963.6047369838,303963.6047369838,1263563.8344626965,892794.8008171744,275350.2026159996
18034,8.0,8.0,387776.50061072083,3102212.0048857667,5579853.037324651,4327947.283416915,1704943.57169341,213117.94646167624,213117.94646167624,714136.8643488582,784616.036768263,206190.67057628868
18035,8.0,8.0,344021.9437912324,2752175.5503298594,6877902.219832729,5175786.577193572,2280521.599424919,285065.1999281149,285065.1999281149,1148446.7399749728,931732.7363371018,200342.12311284436
18036,8.0,8.0,418462.9915440533,3347703.9323524265,6973739.161663055,5217676.352536572,2407525.717089113,300940.7146361391,300940.7146361391,1117162.7115265438,1079418.194947277,210944.81061529217
18037,8.0,8.0,306648.4771632557,2453187.8173060454,6376653.743393936,4949163.646622611,2158839.0624628165,269854.88280785206,269854.88280785206,1197604.6145632712,779897.2629358739,181337.1849636715
18038,8.0,8.0,432951.22666862403,3463609.8133489923,6377969.349764613,4629146.144826676,1977087.49581386,247135.9369767325,247135.9369767325,1007591.5232858625,703553.0965928398,265942.8759351577
18039,8.0,8.0,380974.4532717157,3047795.626173726,6671013.466591042,5119566.847858647,2183437.9257664145,272929.7407208018,272929.7407208018,1095973.3825483576,874432.3482161366,213032.19500192045
18040,8.0,8.0,390649.6917553128,3125197.5340425023,6713178.770976281,5448304.654959186,2598405.3185396567,324800.6648174571,324800.6648174571,1302984.468167395,1096078.6368163486,199342.21355591298
18041,8.0,8.0,369153.61144617526,2953228.891569402,6822684.730307453,5366281.692616275,2268839.0174983754,283604.8771872969,283604.8771872969,1225879.3556737136,791534.8047808744,251424.85704378734
18042,8.0,8.0,365133.23025890713,2921065.842071257,6821207.603936793,4865462.326319469,2223364.3909443174,277920.5488680397,277920.5488680397,1095725.204169177,866187.3063489285,261451.88042621192
18043,8.0,8.0,395776.33509156236,3166210.680732499,7059298.986522462,5740661.094861004,2589033.801699283,323629.2252124104,323629.2252124104,1124044.5703132045,1079528.3583494155,385460.873036663
18044,8.0,8.0,415858.8562890623,3326870.8503124984,6699805.050827921,5213734.982979924,2483359.3356801807,310419.9169600226,310419.9169600226,1171227.0954087267,1089970.3033241527,222161.9369473012
18045,8.0,8.0,376974.83826852724,3015798.706148218,7422877.575463256,5813050.368504849,2493855.788259841,311731.97353248013,311731.97353248013,1592455.8563984553,738626.7659853861,162773.1658759998
18046,8.0,8.0,356969.1715037361,2855753.372029889,7127407.646849303,5643813.532794132,2171131.065010294,271391.38312628673,271391.38312628673,1073488.747534347,894122.7596682537,203519.55780769326
18047,8.0,8.0,439751.96062312234,3518015.6849849788,6225569.61142823,4812443.483773034,2095694.5861784904,261961.8232723113,261961.8232723113,866556.7659258798,915451.5328838218,313686.28736878873
18048,8.0,8.0,376531.9293509563,3012255.4348076503,6573375.99260291,5052936.258601579,2183820.877180925,272977.60964761564,272977.60964761564,1157523.1410968483,849499.3943977567,176798.34168632017
18049,8.0,8.0,474892.3672091596,3799138.9376732768,6403595.477603503,5142143.2270608805,2114276.269328865,264284.53366610815,264284.53366610815,952680.3152556111,952104.7499104006,209491.2041628533
18050,8.0,8.0,378441.13029593613,3027529.042367489,6444833.172046021,5157551.7395813875,2294039.1687170956,286754.89608963695,286754.89608963695,1211977.2326958086,846425.1347976943,235636.80122359266
18051,8.0,8.0,426582.47224155476,3412659.777932438,6217493.248452621,4874299.564217827,1879139.494549788,234892.4368187235,234892.4368187235,957598.7834750826,712424.1679527081,209116.54312199735
18052,8.0,8.0,426219.1737181618,3409753.3897452946,6499909.37018057,4948658.691726154,2241696.809139784,280212.101142473,280212.101142473,1172821.441934105,709005.4140696622,359869.9531360166
18053,8.0,8.0,405674.9170753183,3245399.3366025463,6552687.158557549,5092111.999537577,2399692.0179347796,299961.50224184745,299961.50224184745,1131783.6159171348,1011435.6381125327,256472.76390511208
18054,8.0,8.0,372817.5200120427,2982540.1600963417,5630190.399267096,4585014.230676115,2177595.8686050535,272199.4835756317,272199.4835756317,792395.8798673612,1050289.5198594418,334910.4688782505
18055,8.0,8.0,376654.60465981765,3013236.837278541,6700026.596417807,4973496.503393561,2081510.6437458699,260188.83046823373,260188.83046823373,1071330.3543277264,746079.769003328,264100.5204148155
18056,8.0,8.0,467930.6807186904,3743445.445749523,6474473.3947580075,4875542.084107269,2324803.2523606503,290600.4065450813,290600.4065450813,1369103.13086534,811370.6273174039,144329.49417790645
18057,8.0,8.0,333618.78486846184,2668950.2789476947,7029853.698547575,5276267.136714318,2276276.5901190853,284534.57376488566,284534.57376488566,1143976.5928638335,933768.6375024284,198531.3597528233
18058,8.0,8.0,441400.42873887956,3531203.4299110365,5686510.4783000965,4485807.506824133,1873055.5019351318,234131.93774189148,234131.93774189148,1028574.3372730182,649500.6744619462,194980.4902001673
