draw_index,source_hbm_draw_index,logic_package_equivalents,customer_allocated_hbm_stacks,hbm_package_equivalents,package_assembly_start_capacity,package_attempts,package_assembly_yield,finished_accelerator_packages,complete_system_equivalents
16929,18416,390109.8679988529,2347281.988499228,293410.2485624035,446010.1052301077,293410.2485624035,0.9429370243642858,276667.38669741823,3842.6025930196975
16930,16592,346719.03176891344,1952570.935852526,244071.36698156575,461395.4928559802,244071.36698156575,0.9492934910789758,231695.3600343484,3217.9911115881723
16931,7346,454435.10362335976,1767114.7762590693,220889.34703238367,452377.3979168085,220889.34703238367,0.9457598679248681,208908.27967535754,2901.5038843799657
16932,17837,409181.42669048737,2391657.119170733,298957.1398963416,369215.8746299552,298957.1398963416,0.9085936003839387,271630.54409890185,3772.6464458180812
16933,3750,352231.7726721599,2018542.9025325684,252317.86281657105,463984.9068868222,252317.86281657105,0.9502034977020416,239753.31578100973,3329.907163625135
16934,13455,410554.4470533757,2153761.829617209,269220.2287021511,411417.6736195546,269220.2287021511,0.9274668186466439,249692.829029706,3467.9559587459166
16935,2453,485477.1134506596,2412810.63704934,301601.3296311675,518149.09136820567,301601.3296311675,0.9689665215964997,292241.5912815917,4058.9109900221065
16936,6720,456492.25726738287,2743564.7174139237,342945.58967674046,524123.39841648896,342945.58967674046,0.9710360822660283,333012.54183011496,4625.17419208493
16937,18322,375614.196779136,2097210.9154739715,262151.36443424644,454313.9034595722,262151.36443424644,0.946570743882519,248144.812042342,3446.455722810306
16938,17967,381580.44802144653,2489796.827582273,311224.60344778415,433280.0301279442,311224.60344778415,0.9372439617068627,291693.38031604857,4051.2969488340077
16939,11547,464940.81726087723,1955100.735144053,244387.5918930066,424469.4076363144,244387.5918930066,0.9333037315437882,228087.85145674352,3167.8868257881045
16940,9110,509497.9499607637,1770785.1570828385,221348.1446353548,465160.6545474573,221348.1446353548,0.9506107886390617,210415.93433560772,2922.443532438996
16941,3360,474403.10402303125,2582385.5650622705,322798.1956327838,460918.68781453767,322798.1956327838,0.9491213188326946,306374.6491558019,4255.203460497249
16942,342,355907.1411488813,2261147.329464731,282643.41618309135,485541.60913330776,282643.41618309135,0.957670958408951,270679.3912640411,3759.435989778349
16943,19092,336121.06705008814,2187729.0859267106,273466.1357408388,463046.7644556849,273466.1357408388,0.9498781211121166,259759.499205299,3607.7708222958195
16944,406,501616.9899643205,2321557.075972281,290194.6344965351,394402.75320527423,290194.6344965351,0.919857514911028,266937.7153284969,3707.4682684513455
16945,14741,305325.1116166871,2136887.892267155,267110.9865333944,506764.29324057256,267110.9865333944,0.9650227118383045,257768.16858626108,3580.1134525869593
16946,1868,473610.384226845,2190387.6133982455,273798.4516747807,444485.2947472205,273798.4516747807,0.9422551083857778,257987.98975867862,3583.166524426092
16947,6326,468402.45709440537,2158316.97288596,269789.621610745,415659.48910344206,269789.621610745,0.9293638162006407,250732.71231148878,3482.398782104011
16948,8227,487903.6937916647,2440894.860144216,305111.857518027,457494.02502391435,305111.857518027,0.9478385714538463,289196.7871635162,4016.6220439377253
16949,18243,482633.030407954,2311597.221338972,288949.6526673715,484454.27522300964,288949.6526673715,0.9572942948934653,276609.8540099231,3841.803527915599
16950,2871,342004.58382322633,2516113.0447906316,314514.13059882895,378169.25604397664,314514.13059882895,0.9125976742779857,287024.86411205394,3986.456446000749
16951,17816,403574.8048583324,2411831.8876895057,301478.9859611882,448207.06024008605,301478.9859611882,0.9439195325134498,284571.9034911137,3952.38754848769
16952,574,477633.19667792943,2301109.843758216,287638.730469777,432655.59909752826,287638.730469777,0.9369647076606087,269507.33900648326,3743.1574862011566
16953,5380,426803.913603889,2541101.4619503296,317637.6827437912,438158.6302351904,317637.6827437912,0.9394257380018308,298397.01452877745,4144.402979566354
16954,14183,449503.9078070749,2353691.5881650965,294211.44852063706,447548.09730809566,294211.44852063706,0.9436248353313332,277625.2296628792,3855.905967539989
16955,18136,450740.23002661555,2282501.716245758,285312.71453071974,466384.6014114962,285312.71453071974,0.9510347762699176,271342.3136306859,3768.643244870638
16956,18202,454790.93624351535,2251680.9006329803,281460.11257912253,491989.5936033543,281460.11257912253,0.9599046057506582,270174.85839979845,3752.4285888860895
16957,13698,370516.3790885915,2172760.855053475,271595.1068816844,451262.3409085346,271595.1068816844,0.9452788574880983,256733.11233247656,3565.7376712843966
16958,945,496001.6142678637,1836734.5445461,229591.8180682625,512733.45541693934,229591.8180682625,0.9670904902719216,222036.06389805782,3083.8342208063586
16959,8024,470554.7520136282,2516327.8645455446,314540.9830681931,363755.01629385,314540.9830681931,0.9061514302929332,285021.76169298845,3958.635579069284
16960,5408,369003.7116058333,2315642.5411533783,289455.3176441723,483007.67999376205,289455.3176441723,0.9567931796064566,276948.8737227645,3846.5121350383956
16961,3980,447402.1616644083,2032151.6037792363,254018.95047240454,433757.7130330794,254018.95047240454,0.9374575879963771,238131.99261523155,3307.3887863226605
16962,10757,447120.48756976286,2860589.6717790305,357573.7089723788,536422.8819868639,357573.7089723788,0.975296748356178,348740.47565841937,4843.617717478047
16963,19129,469745.93491085764,2155961.6735528056,269495.2091941007,414300.9986510282,269495.2091941007,0.9287562808009643,250295.3681847908,3476.3245581220945
16964,11879,433686.3489389618,1973236.6435744183,246654.58044680228,488050.5000554061,246654.58044680228,0.9585400637184955,236428.29725793665,3283.726350804676
16965,4371,403783.55071137135,2229557.4038006417,278694.6754750802,461499.11762010533,278694.6754750802,0.9493307081197504,264573.4136179619,3674.6307446939154
16966,4003,589447.7092966124,2374305.9299883647,296788.2412485456,402644.7157378482,296788.2412485456,0.9235434326091962,274096.83108072804,3806.900431676778
16967,13237,395573.7976010606,2000005.1167622893,250000.63959528616,394069.64160215046,250000.63959528616,0.9197085428732923,229927.72395957174,3193.4406105496073
16968,15339,421925.64768941834,1992030.652860308,249003.8316075385,392440.5398933792,249003.8316075385,0.9189799864406775,228829.53779437247,3178.1880249218398
16969,11044,366471.2298552635,2168530.631706443,271066.3289633054,462775.19933592033,271066.3289633054,0.9497831982683145,257454.24486561923,3575.7534009113783
16970,17065,398236.6089494362,2191042.3284716406,273880.2910589551,481142.0500071037,273880.2910589551,0.9561469064214533,261869.7930258271,3637.080458692043
16971,9289,365073.6441184098,1764090.1219668665,220511.26524585832,462728.71883273066,220511.26524585832,0.9497669036276588,209434.30160757623,2908.8097445496696
16972,17798,432932.64334689325,1987056.5747653926,248382.07184567407,502777.56413178507,248382.07184567407,0.9636416683638177,239351.314105027,3324.323807014264
16973,2697,452234.73306951445,2331898.374628844,291487.2968286055,355358.2333030916,291487.2968286055,0.9023962747810033,263037.05080411816,3653.292372279419
16974,18871,588212.948442241,1989779.125961406,248722.39074517574,387189.27517497103,248722.39074517574,0.9166315494650361,227986.7904153986,3166.4832002138696
16975,4494,248301.1967801778,2108005.513524104,263500.689190513,458004.9619165036,248301.1967801778,0.9480352224269151,235398.28031836505,3269.420559977292
16976,5162,324815.97709101596,1766851.8707901381,220856.48384876727,464015.7484508532,220856.48384876727,0.9502141815332189,209860.96303666098,2914.7355977314023
16977,1252,406205.9293556567,2337171.5282523003,292146.44103153754,409461.8618436657,292146.44103153754,0.9265921530302275,270700.5997955308,3759.7305527157055
16978,8091,521333.5351897888,2120491.223416319,265061.4029270399,422596.6691875693,265061.4029270399,0.9324662174486938,247160.80377902102,3432.788941375292
16979,11672,530548.19220979,1975847.180833675,246980.89760420937,448820.92205879034,246980.89760420937,0.9441940598645326,233197.89641790488,3238.859672470901
16980,11534,413394.32811503386,2157786.8386599543,269723.3548324943,485739.06691439677,269723.3548324943,0.9577393597907903,258324.67317789723,3587.8426830263506
16981,2074,479019.9818741712,1915174.1565116076,239396.76956395095,456074.3083061826,239396.76956395095,0.9472820567231122,226776.26424540838,3149.670336741783
16982,668,424646.7684717208,1979424.7420765855,247428.0927595732,354228.3360819016,247428.0927595732,0.9018909693821695,223153.1624313128,3099.349478212678
16983,8097,334323.091672364,2225367.5569063886,278170.9446132986,464165.390392531,278170.9446132986,0.9502660190224048,264336.3961453811,3671.338835352515
16984,10255,297038.6214110732,2589062.2070267294,323632.77587834117,503528.4764869685,297038.6214110732,0.9639017920340596,286316.05948146,3976.6119372425
16985,14171,419358.787101478,2263433.8768001525,282929.23460001906,486358.0299468869,282929.23460001906,0.9579537748748462,271033.1283075392,3764.349004271378
16986,1986,292651.81043597613,2425685.594070578,303210.69925882225,530918.7229421866,292651.81043597613,0.9733900517325138,284864.3608998886,3956.4494569428975
16987,1734,555487.6747180844,2386334.2706599054,298291.7838324882,532826.0734083118,298291.7838324882,0.9740507773155476,290551.3439088764,4035.435332067728
16988,8699,320797.7729884819,2594377.914719527,324297.2393399409,461171.6479177391,320797.7729884819,0.9492128517083696,304505.3689200911,4229.241235001265
16989,12213,394509.13890516665,2302444.146294617,287805.51828682714,454586.5449599663,287805.51828682714,0.9466824862176887,272460.443598944,3784.172827763111
16990,11921,245862.36884893326,2793300.7816564334,349162.59770705417,455473.33612772694,245862.36884893326,0.9470419170892903,232841.96913480797,3233.916237983444
16991,982,305433.20728608593,2405902.648401138,300737.83105014224,479197.5172082501,300737.83105014224,0.9554733005005336,287346.96801885124,3990.930111372934
16992,886,444964.7229189137,1985088.1309818085,248136.01637272607,522129.79042665294,248136.01637272607,0.970345476200274,240777.66096963186,3344.1341801337758
16993,3436,457794.9017811338,2304427.98520584,288053.49815073,415614.2287605915,288053.49815073,0.9293435751599809,267700.66780873836,3718.0648306769217
16994,16443,374454.1945633619,2192679.598826562,274084.94985332026,469064.3438509795,274084.94985332026,0.9519630662811944,260918.74928389417,3623.8715178318635
16995,10996,480746.2942075462,2202286.6836086595,275285.83545108244,476987.19524059177,275285.83545108244,0.9547076225107196,262817.4854743801,3650.2428538108343
16996,17630,564727.1383349688,2329802.543061933,291225.3178827416,531934.4257550304,291225.3178827416,0.9737419015079609,283578.2948024012,3938.587427811128
16997,15032,426063.66051617265,2191467.921689622,273933.49021120276,440302.57614883676,273933.49021120276,0.94038453976243,257602.81911777804,3577.8169321913615
16998,1816,496890.1756890201,1965185.5317694969,245648.1914711871,453924.00011456036,245648.1914711871,0.9464099175737536,232483.88464238783,3228.9428422553865
16999,19796,416150.03168876044,2414056.9904500265,301757.1238062533,447684.3534362159,301757.1238062533,0.9436857709242987,284763.9040110032,3955.0542223750444
17000,18715,467581.26682906394,2144948.1607664265,268118.5200958033,446452.2441266726,268118.5200958033,0.9431347548899289,252871.89473200592,3512.109649055638
17001,6453,404404.5225505955,2052257.2927736812,256532.16159671015,457931.69312403357,256532.16159671015,0.9480071387795458,243194.32052022926,3377.698896114295
17002,17681,284836.37650245166,2028038.2303923527,253504.77879904408,445223.4207127598,253504.77879904408,0.9425852083527584,238949.85474271688,3318.7479825377345
17003,193,395976.9778017737,1934464.3428066217,241808.0428508277,388168.2345184267,241808.0428508277,0.9170693533928712,221754.74550240426,3079.927020866726
17004,7692,335866.58146408235,2048128.9670925764,256016.12088657205,435231.1181317868,256016.12088657205,0.938116514788198,240172.95105570497,3335.735431329236
17005,9153,380179.3293579502,2200482.497071676,275060.3121339595,460047.1636131349,275060.3121339595,0.9488026376868256,260977.94967566233,3624.69374549531
17006,16850,615447.9722456564,2230424.1294059525,278803.01617574407,446039.4264509878,278803.01617574407,0.9429501372129,262897.34235828824,3651.351977198448
17007,18853,440263.8825256871,2106603.472213171,263325.43402664637,479617.5428639929,263325.43402664637,0.9556188016557794,251638.7357100318,3494.982440417108
17008,9492,401356.21770408715,2571155.6234261636,321394.45292827045,449402.1728605036,321394.45292827045,0.9444540031254541,303542.2776504204,4215.86496736695
17009,18508,406496.5772974753,2501134.088521551,312641.76106519386,422823.89629008493,312641.76106519386,0.932567836498205,291559.6507155566,4049.4395932716193
17010,8890,551977.3678490563,1924040.3759576315,240505.04699470394,418628.7223941345,240505.04699470394,0.9306916976964493,223836.05049206535,3108.8340346120185
17011,6925,505497.3710219098,2415297.9823860703,301912.2477982588,416867.8357055529,301912.2477982588,0.9299042052291807,280749.4688377953,3899.2981783027126
17012,12728,339198.69848092453,2075677.8636501161,259459.73295626452,475152.45235050557,259459.73295626452,0.9540720489298286,247543.27903636944,3438.101097727353
17013,16962,499851.43229579343,2422857.2664134027,302857.15830167534,450569.0295122125,302857.15830167534,0.9449743974008696,286192.26066466543,3974.8925092314644
17014,11175,494361.0158381189,2368270.185541255,296033.77319265687,382083.0911988741,296033.77319265687,0.9143479945698015,270677.8868436373,3759.4150950505177
17015,8563,428974.19221761153,2426816.6140630185,303352.0767578773,481396.24982503935,303352.0767578773,0.9562349638214411,290075.86214372783,4028.831418662887
17016,2277,483382.4338101459,2333770.606283371,291721.32578542136,436658.0457785083,291721.32578542136,0.9387546562316066,273854.75290312176,3803.53823476558
17017,545,508069.7635049478,2027534.1472280791,253441.7684035099,410215.5082060514,253441.7684035099,0.9269291939296854,234922.57409437944,3262.8135290886034
17018,256,386974.45040199766,2515561.167452397,314445.1459315496,510143.01452692726,314445.1459315496,0.9661931352248206,303814.7414038302,4219.649186164308
17019,17943,438827.5326654325,2666004.832696773,333250.60408709664,410931.19622391183,333250.60408709664,0.9272492593414091,309006.3758148375,4291.755219650521
17020,19254,383349.6315697537,2594920.4238052275,324365.05297565344,522165.08187793137,324365.05297565344,0.9703577015176115,314750.12725809333,4371.529545251296
17021,13368,414092.43842133187,2309319.0133735063,288664.8766716883,475770.2324704583,288664.8766716883,0.9542860542409615,275468.8661569792,3825.9564744024883
17022,8971,333711.1191106819,2386401.5946792206,298300.1993349026,392420.29189676716,298300.1993349026,0.918970931261311,274129.2119782301,3807.350166364307
17023,16120,360704.774900403,2040575.1181176417,255071.8897647052,485635.27624319214,255071.8897647052,0.9577034056476146,244283.2175126311,3392.8224654532096
17024,9761,380146.36592755176,2264189.229648847,283023.6537061059,473837.57250334823,283023.6537061059,0.9536165611896036,269896.0433825339,3748.5561580907483
17025,2559,379347.89923049905,2281473.9123078263,285184.2390384783,365489.29943552136,285184.2390384783,0.906927025292335,258641.2935714253,3592.240188492018
17026,6653,388676.05888715683,2380604.3946529757,297575.54933162197,425236.07439064747,297575.54933162197,0.9336465953395438,277830.3984897633,3858.755534580046
17027,19994,468610.68373874045,1842780.2911907383,230347.5363988423,477540.8757674215,230347.5363988423,0.9548994230714457,219958.72961318336,3054.9823557386576
17028,6991,431091.24316939624,2450765.9335235674,306345.7416904459,405931.6933318842,306345.7416904459,0.925013413677353,283373.9202866,3935.7488928694447
17029,7370,264356.1803855279,2138913.5956848967,267364.1994606121,404480.5913236671,264356.1803855279,0.9243644611308209,244361.45822867058,3393.9091420648692
17030,10087,377158.00879713387,2313193.701874359,289149.2127342949,471241.8721853562,289149.2127342949,0.9527173842232066,275477.4816064169,3826.076133422457
17031,9010,401403.22826732724,2062503.4570355474,257812.93212944342,484709.1255821078,257812.93212944342,0.9573825776475223,246825.60951295227,3428.1334654576704
17032,13810,434026.45706878597,2196981.656903856,274622.707112982,508267.9171915524,274622.707112982,0.9655435824540194,265160.19244908955,3682.7804506817993
17033,6213,306271.16707615793,1838073.649447685,229759.20618096064,391962.7077466069,229759.20618096064,0.918766293408274,211095.0142393086,2931.875197768175
17034,15383,425367.44500304724,1995172.0223803066,249396.50279753833,410200.0355956095,249396.50279753833,0.926922274367938,231171.17359250403,3210.710744340334
17035,8957,406999.4155406395,2192292.9830048396,274036.62287560495,515966.68400070333,274036.62287560495,0.9682105135078343,265325.1393543422,3685.071379921419
17036,14846,385185.64174976194,2291586.9062787145,286448.3632848393,454521.53894084226,286448.3632848393,0.9466558966772152,271168.03219713026,3766.222669404587
17037,4106,344246.27590770536,2123172.0687891254,265396.5085986407,473257.2312412759,265396.5085986407,0.9534155250792761,253033.1515997796,3514.3493277747166
17038,1652,309481.9753498875,2299294.022920449,287411.7528650561,364811.7823170447,287411.7528650561,0.9066240304257682,260574.401774252,3619.0889135312777
17039,3040,361126.6117036021,2209948.6941889543,276243.5867736193,490703.1740694737,276243.5867736193,0.9594589769521521,265044.3891554098,3681.172071602914
17040,13073,363304.6772911734,1916381.1218975657,239547.6402371957,485261.4954360631,239547.6402371957,0.9575739241778463,229384.57388947444,3185.896859576034
17041,16738,284770.5639339865,2140691.3422238035,267586.41777797544,478598.8584258289,267586.41777797544,0.9552659190150234,255616.18529461572,3550.2247957585514
17042,4075,385113.5779334833,2508129.4926860034,313516.18658575043,451809.5326503862,313516.18658575043,0.9455162215515841,296434.6401358202,4117.147779664169
17043,14891,357593.99971013085,2207414.5204182602,275926.81505228253,476723.3227019282,275926.81505228253,0.9546162143819821,263404.21163168724,3658.3918282178784
17044,17813,433385.74624595395,2423669.765274199,302958.7206592749,453979.0389649746,302958.7206592749,0.9464326933138928,286730.03795648884,3982.361638284567
17045,4997,499677.76546743995,2244926.7249909258,280615.8406238657,442617.29271675186,280615.8406238657,0.9414197124813306,264177.28399782657,3669.128944414258
17046,15975,340318.2087486113,2194783.9232830023,274347.9904103753,427833.9983977605,274347.9904103753,0.9348084222756005,256462.8120700045,3561.9835009722847
17047,8676,531466.7014410654,2356448.800392964,294556.1000491205,458065.14484149474,294556.1000491205,0.9480582613230746,279256.34407467477,3878.560334370483
17048,6400,354415.71422855277,1958806.2610115637,244850.78262644546,433936.4491738801,244850.78262644546,0.9375375212285504,229556.7958144683,3188.288830756504
17049,1489,361433.1086562819,2177573.0473093246,272196.6309136656,510828.2781802107,272196.6309136656,0.9664305175176341,263059.13088045025,3653.5990400062533
17050,5714,336381.6215201997,2365630.7516785753,295703.8439598219,520523.8279750296,295703.8439598219,0.9697891544880222,286770.38081265375,3982.921955731302
17051,10298,440267.7470755952,2677284.947548892,334660.6184436115,443655.48366463155,334660.6184436115,0.9418840055879475,315211.4838122085,4377.937275169563
17052,6412,459001.13852603966,2532738.4896058626,316592.31120073283,522672.2909436807,316592.31120073283,0.9705334038919989,307263.41343568225,4267.54740882892
17053,18285,360947.7437701739,2487227.2238421985,310903.4029802748,528799.7944899051,310903.4029802748,0.9726560333851227,302402.07070873043,4200.028759843478
17054,19937,310033.9517912537,2075574.1528972578,259446.76911215723,473666.17141248524,259446.76911215723,0.9535571861100341,247397.33109992836,3436.0740430545607
17055,9479,432413.18740986,2314520.157173677,289315.0196467096,506684.94236392947,289315.0196467096,0.9649952238883103,279187.6121582274,3877.6057244198255
17056,6460,356456.4609425624,1962918.5323342914,245364.81654178642,505303.52630832314,245364.81654178642,0.96451668732937,236658.46003806245,3286.9230560842007
17057,16109,446407.207431458,2314204.9753375794,289275.6219171974,459958.679923285,289275.6219171974,0.9487699921649421,274456.02953988814,3811.8892991651132
17058,5103,416329.45041787514,2611794.945431876,326474.3681789845,433308.10159563494,326474.3681789845,0.9372565156488597,305990.228768098,4249.864288445806
17059,6728,402175.8359815164,2655194.622998339,331899.3278747924,490425.9330587872,331899.3278747924,0.959362937848862,318411.9142600235,4422.387698055882
17060,16161,397286.0289487037,2247169.2776448834,280896.1597056104,391046.8670603441,280896.1597056104,0.9183567170020652,257962.8750457322,3582.8177089685028
17061,19740,425834.7718010144,2476740.409408544,309592.551176068,454921.110948763,309592.551176068,0.9468188100164507,293128.0508944818,4071.2229290900254
17062,18679,410349.45819259377,1945182.688496737,243147.83606209213,410218.5224946985,243147.83606209213,0.9269305419605492,225381.15545756984,3130.293825799581
17063,7619,366921.62770201516,2662737.0453616707,332842.13067020883,402527.70739213354,332842.13067020883,0.9234911048862058,307376.74700531,4269.121486184861
17064,1770,467573.0732848776,2365707.1630046954,295713.39537558693,381788.273204165,295713.39537558693,0.9142161479543696,270345.9612187766,3754.8050169274525
17065,9871,391503.16818567377,2549420.8073579213,318677.60091974016,490294.8883302579,318677.60091974016,0.9593175426232866,305713.01300340955,4246.014069491799
17066,1854,453880.52929908363,1901190.427966576,237648.803495822,425880.7328848435,237648.803495822,0.9339348953826028,221948.51043067125,3082.6182004259895
17067,2313,395814.5958653303,2073052.6992262902,259131.58740328628,425665.1214265301,259131.58740328628,0.9338384710070995,241987.04537032743,3360.931185698992
17068,1383,395719.99152574665,2151224.393742211,268903.0492177764,499097.99975875067,268903.0492177764,0.9623670298750546,258783.4288000571,3594.214288889682
17069,1499,314497.4481378521,2171089.870843453,271386.2338554316,434684.33392799395,271386.2338554316,0.9378719854584572,254525.5459720868,3535.0770273900944
17070,4466,495676.0854828555,2414526.1868803934,301815.7733600492,515085.4315932139,301815.7733600492,0.9679052387190215,292129.0681632245,4057.3481689336736
17071,8588,396662.6419914785,1912054.79587004,239006.849483755,493568.12335351255,239006.849483755,0.9604514244963648,229554.46905106073,3188.2565145980657
17072,16260,565184.5706757322,2369823.3399433913,296227.9174929239,524289.0489478743,296227.9174929239,0.9710934652933604,287664.9949148391,3995.3471515949877
17073,13599,265254.1003752072,2385025.6118872203,298128.20148590254,387575.3092193127,265254.1003752072,0.9168041891379916,243186.07041001925,3377.5843112502675
17074,13800,499864.90626429155,2532415.3314477806,316551.9164309726,480906.8732509244,316551.9164309726,0.9560654388033609,302644.3468866226,4203.393706758648
17075,4998,469757.7053971255,2405167.469248955,300645.9336561194,354830.3214590161,300645.9336561194,0.9021601854271072,271230.7912551104,3767.094322987645
17076,11823,460578.961064957,2194775.7833135957,274346.97291419946,447354.80395475746,274346.97291419946,0.9435383919158006,258856.90165043145,3595.2347451448813
17077,17830,363326.3104990381,2454101.1369202044,306762.64211502555,399352.6524995929,306762.64211502555,0.922071177171803,282856.9905273341,3928.56931287964
17078,12282,331093.9430046252,2448686.032250233,306085.7540312791,413083.76188294764,306085.7540312791,0.9282119159693362,284112.4442002926,3946.006169448508
17079,17443,336698.81934690115,2068157.94472388,258519.743090485,478859.7440704578,258519.743090485,0.955356292453316,246978.4632849095,3430.256434512632
17080,3856,332277.13356217736,2167107.305183486,270888.41314793576,429858.3661351674,270888.41314793576,0.9357137470500603,253474.01209909978,3520.472390265275
17081,2570,411979.4828485592,2017655.907540189,252206.98844252364,489497.9305040816,252206.98844252364,0.9590414683340012,241876.96052001434,3359.4022294446436
17082,11142,389215.8316449855,2622122.7370513747,327765.34213142184,440794.7180177512,327765.34213142184,0.9406046322971233,308297.5991152669,4281.911098823151
17083,7635,293240.9531938334,2482819.2554366984,310352.4069295873,421630.44046173344,293240.9531938334,0.9320341068261375,273310.56989485974,3795.9801374286076
17084,15159,436141.9048606213,2631115.1023174776,328889.3877896847,519412.572038249,328889.3877896847,0.9694042041394788,318826.75522017974,4428.149378058052
17085,1949,435884.7800916608,2028041.3169386035,253505.16461732544,397095.35178016365,253505.16461732544,0.9210616816009424,233493.89321695748,3242.9707391244096
17086,16683,334864.82691137417,1843178.8559658288,230397.3569957286,418870.4229824376,230397.3569957286,0.9307997894855788,214453.81138965793,2978.5251581896937
17087,14129,414767.1984241776,2191473.8968798746,273934.23710998433,385342.40859762335,273934.23710998433,0.9158056056225717,250870.50991726638,3484.3126377398107
17088,5773,433331.56382594263,2557619.2857575025,319702.4107196878,437686.7343808359,319702.4107196878,0.9392146997601034,300269.20369667286,4170.4056068982345
17089,19713,396261.82872766687,2472096.6213383963,309012.07766729954,460610.41732367256,309012.07766729954,0.9490091879323704,293255.30088833853,4072.990290115813
17090,4550,431617.29647149454,2610780.4937983598,326347.56172479497,448474.2168739665,326347.56172479497,0.9440390085922492,308084.8286271733,4278.955953155185
17091,15160,498323.9243823244,2432658.316373382,304082.2895466728,398234.18708222546,304082.2895466728,0.9215709842310597,280233.4148647613,3892.1307620105736
17092,9392,444091.7256386718,2130442.7738512214,266305.3467314027,411749.82875987014,266305.3467314027,0.9276153629412083,247028.9308614344,3430.957373075478
17093,7116,397142.47653948696,2450591.4659981374,306323.9332497672,447103.745260549,306323.9332497672,0.9434261150544822,288993.99829403637,4013.805531861616
17094,15697,424111.7226348486,2502386.6704781344,312798.3338097668,416754.88667305576,312798.3338097668,0.9298536928862495,290856.68582167744,4039.6761919677424
17095,15131,413806.00008452014,2013718.8830086086,251714.86037607607,401679.20875343157,251714.86037607607,0.923111644759215,232360.91877209576,3227.2349829457744
17096,12966,321941.96756631695,2026940.2579177672,253367.5322397209,362401.2569759606,253367.5322397209,0.9055460107209383,229435.95806588797,3186.6105286928887
17097,1220,551647.3332747499,2378616.575019817,297327.0718774771,410632.9256625687,297327.0718774771,0.9271158686912391,275656.6465291097,3828.5645351265234
17098,3502,458012.338968732,2065703.8057665587,258212.97572081984,479826.4825446474,258212.97572081984,0.9556911804843016,246771.8635829946,3427.3869942082583
17099,4336,400893.4104732766,2640602.114722273,330075.2643402841,423493.60680855415,330075.2643402841,0.9328673401471137,307916.43389347626,4276.617137409393
17100,4528,510465.313670245,2303805.3868275555,287975.67335344444,486715.79873103264,287975.67335344444,0.9580777096171468,275903.0735519237,3831.9871326656066
17101,12957,325930.46540686715,2444686.033301894,305585.75416273676,454145.25903919927,305585.75416273676,0.9465013303795445,289237.3228600668,4017.1850397231497
17102,17356,430896.05417255865,2539430.4174470166,317428.8021808771,441470.6647115244,317428.8021808771,0.9409069248484119,298670.9581183239,4148.207751643387
17103,7049,516883.01452966215,2551100.111216669,318887.5139020836,446845.72793749464,318887.5139020836,0.9433107261997377,300810.01231500343,4177.916837708381
17104,6103,513930.14316521987,2146156.2745426716,268269.53431783395,387121.3297023236,268269.53431783395,0.9166011633259156,245896.16724062825,3415.2245450087257
17105,11210,485719.61459441425,3103226.2907427736,387903.2863428467,401858.43503074674,387903.2863428467,0.9231917971871012,358109.1320536354,4973.73794518938
17106,15618,282460.93054733874,2646080.560126084,330760.0700157605,396008.5698053194,282460.93054733874,0.9205756579264477,260026.656977133,3611.4813469046253
17107,5684,462496.6981625288,2859821.226889757,357477.6533612196,438754.0337340091,357477.6533612196,0.9396920105413108,335918.8948105942,4665.540205702698
17108,14552,381271.49664567853,1992958.2971481837,249119.78714352296,502240.2851138183,249119.78714352296,0.963455549452426,240015.8414018343,3333.5533528032543
17109,6568,346857.81380534766,2382002.45106472,297750.30638309,392926.63878958963,297750.30638309,0.9191973764758203,273691.300472208,3801.2680621140003
17110,2209,291777.611157241,2303289.399839859,287911.1749799824,436368.1443814543,287911.1749799824,0.9386250083854897,270240.6290298621,3753.3420698591963
17111,17354,453446.73064967705,2329553.04582907,291194.1307286337,432064.8243582974,291194.1307286337,0.9367005051653466,272761.6893546952,3788.3567965929888
17112,4029,295299.936821135,2269464.7782835895,283683.0972854487,476431.53388473176,283683.0972854487,0.9545151357706891,270779.81012126966,3760.8306961287453
17113,7745,368057.4188742609,2378884.868170684,297360.6085213355,435858.19537985174,297360.6085213355,0.9383969522589614,279042.2887582914,3875.5873438651583
17114,2816,333352.0540449728,2242246.371476778,280280.7964345972,503708.37517495296,280280.7964345972,0.9639641107676203,270180.62870031694,3752.5087319488466
17115,7693,499126.44781630964,1955808.8325785908,244476.10407232385,459731.96154016454,244476.10407232385,0.9486860991097329,231931.081497918,3221.2650208044165
17116,15662,457952.8843009803,2432112.4412312503,304014.0551539063,475735.9236941639,304014.0551539063,0.954274169332224,290112.75994731486,4029.343888157151
17117,4548,376854.68293318903,2142963.645551321,267870.45569391514,391609.87014799507,267870.45569391514,0.9186084996371713,246068.07740211274,3417.612186140455
17118,9417,356700.15479341534,2645644.188776913,330705.52359711414,415788.78293051943,330705.52359711414,0.9294216381579239,307364.8694895038,4268.956520687552
17119,172,487937.0154271595,3089020.867338467,386127.60841730837,482899.1515414369,386127.60841730837,0.9567555842477578,369429.7455854913,5130.968688687379
17120,2464,350454.101575377,2118381.3334854217,264797.6666856777,509381.7423037438,264797.6666856777,0.9659294227910317,255775.85733810868,3552.442463029287
17121,18921,362705.1435431763,2094732.1327795761,261841.51659744701,423618.01531175035,261841.51659744701,0.9329229773211388,244277.96725037266,3392.7495451440645
17122,8089,311778.14456725697,2351513.112701492,293939.1390876865,444945.7448998065,293939.1390876865,0.9424610279540643,277026.1831805137,3847.5858775071342
